BioProject,BioSample,Sample,Species,mean.dep,mean.miss,Isolate,Origin,highMiss,lat,long,Continent,cloneID
PRJNA482684,SAMN09711180,SRR7592095,Daphnia pulex,12.2006,0.106658,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592097,Daphnia pulex,13.4867,0.101813,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592099,Daphnia pulex,13.9077,0.10565,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592101,Daphnia pulex,13.0272,0.103863,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592103,Daphnia pulex,12.5539,0.106484,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592104,Daphnia pulex,13.935,0.0970434,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592105,Daphnia pulex,15.0899,0.101152,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592107,Daphnia pulex,12.289,0.103865,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592109,Daphnia pulex,13.8977,0.10368,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592113,Daphnia pulex,13.4183,0.101934,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592115,Daphnia pulex,13.7918,0.10408,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592117,Daphnia pulex,13.183,0.104923,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592118,Daphnia pulex,13.6308,0.104765,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592119,Daphnia pulex,13.373,0.104672,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592120,Daphnia pulex,13.8643,0.102724,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592126,Daphnia pulex,16.0673,0.100906,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592127,Daphnia pulex,13.3041,0.103491,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592130,Daphnia pulex,12.6453,0.104185,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592132,Daphnia pulex,13.0045,0.106514,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592133,Daphnia pulex,13.0386,0.106314,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592134,Daphnia pulex,14.8378,0.104003,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592135,Daphnia pulex,16.0997,0.0970941,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592138,Daphnia pulex,12.7774,0.10543,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592140,Daphnia pulex,15.2584,0.102693,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592141,Daphnia pulex,15.451,0.102547,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592142,Daphnia pulex,14.8439,0.104835,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592145,Daphnia pulex,15.3706,0.0996813,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592150,Daphnia pulex,13.6745,0.0978126,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592154,Daphnia pulex,43.2821,0.0940356,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592156,Daphnia pulex,14.6944,0.10362,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711180,SRR7592158,Daphnia pulex,13.278,0.105938,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592394,Daphnia pulex,27.8064,0.0963848,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592395,Daphnia pulex,20.5194,0.100642,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592396,Daphnia pulex,17.7352,0.100613,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592397,Daphnia pulex,11.4799,0.108373,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592399,Daphnia pulex,9.6586,0.116663,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592401,Daphnia pulex,6.50489,0.122056,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592402,Daphnia pulex,12.1312,0.108843,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592403,Daphnia pulex,11.0812,0.116026,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592405,Daphnia pulex,8.59781,0.111242,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592406,Daphnia pulex,10.2012,0.10637,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592408,Daphnia pulex,11.0492,0.110177,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592410,Daphnia pulex,7.35974,0.118405,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592413,Daphnia pulex,22.291,0.0934296,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592415,Daphnia pulex,21.8954,0.105028,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592416,Daphnia pulex,8.03278,0.119171,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592417,Daphnia pulex,9.58665,0.113151,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592419,Daphnia pulex,17.3553,0.101756,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592421,Daphnia pulex,8.26098,0.112447,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592422,Daphnia pulex,9.69437,0.110964,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592425,Daphnia pulex,22.0829,0.105082,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592429,Daphnia pulex,13.1255,0.105112,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592430,Daphnia pulex,13.9842,0.104367,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592431,Daphnia pulex,10.0468,0.111104,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592433,Daphnia pulex,20.5866,0.098932,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592437,Daphnia pulex,8.48282,0.115248,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592440,Daphnia pulex,23.2932,0.102043,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592441,Daphnia pulex,20.9294,0.0960177,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592443,Daphnia pulex,10.6202,0.104639,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592444,Daphnia pulex,8.12379,0.111692,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592445,Daphnia pulex,20.9678,0.0962922,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592446,Daphnia pulex,16.223,0.103165,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592447,Daphnia pulex,11.4523,0.108404,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592451,Daphnia pulex,8.20742,0.113428,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592452,Daphnia pulex,8.56969,0.113794,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592453,Daphnia pulex,8.97893,0.114719,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592454,Daphnia pulex,9.20307,0.113324,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592456,Daphnia pulex,10.3543,0.111118,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592458,Daphnia pulex,9.51318,0.11157,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592459,Daphnia pulex,9.58659,0.110271,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592463,Daphnia pulex,9.64514,0.105106,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592464,Daphnia pulex,13.4029,0.104253,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592466,Daphnia pulex,22.2195,0.099645,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592467,Daphnia pulex,20.4763,0.101829,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592470,Daphnia pulex,9.43296,0.109916,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592471,Daphnia pulex,7.01727,0.119331,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592473,Daphnia pulex,8.68597,0.112599,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592474,Daphnia pulex,9.41918,0.112062,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592476,Daphnia pulex,10.8841,0.109818,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592479,Daphnia pulex,9.0764,0.114105,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592480,Daphnia pulex,9.55043,0.107305,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592482,Daphnia pulex,10.0126,0.11303,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592483,Daphnia pulex,10.0666,0.110634,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711181,SRR7592486,Daphnia pulex,9.92966,0.111836,96 adults,SRA,N,56.1304,-106.3468,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592616,Daphnia pulex,16.8012,0.10507,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592619,Daphnia pulex,14.7089,0.102314,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592621,Daphnia pulex,10.5156,0.109655,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592625,Daphnia pulex,20.382,0.10156,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592627,Daphnia pulex,15.9098,0.102858,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592628,Daphnia pulex,16.7417,0.101824,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592629,Daphnia pulex,14.7253,0.10357,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592635,Daphnia pulex,13.264,0.106648,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592637,Daphnia pulex,13.5442,0.105444,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592640,Daphnia pulex,14.7428,0.107031,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592641,Daphnia pulex,15.4285,0.103379,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592643,Daphnia pulex,16.2007,0.102332,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592646,Daphnia pulex,13.676,0.107085,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592647,Daphnia pulex,17.188,0.101552,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592650,Daphnia pulex,16.615,0.102916,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592652,Daphnia pulex,14.6815,0.104682,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592653,Daphnia pulex,14.6143,0.105061,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592655,Daphnia pulex,13.5725,0.104479,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592657,Daphnia pulex,15.471,0.0995004,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592668,Daphnia pulex,13.6601,0.10491,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592670,Daphnia pulex,13.3608,0.104504,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592674,Daphnia pulex,17.1939,0.101342,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592675,Daphnia pulex,14.9209,0.0934803,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592684,Daphnia pulex,14.1666,0.105089,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592686,Daphnia pulex,17.8806,0.105194,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592689,Daphnia pulex,20.3531,0.101628,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592693,Daphnia pulex,19.8252,0.101794,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592695,Daphnia pulex,18.984,0.104691,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592697,Daphnia pulex,15.0773,0.103424,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592698,Daphnia pulex,15.793,0.102439,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592699,Daphnia pulex,15.5376,0.105759,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592700,Daphnia pulex,14.2048,0.103207,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592703,Daphnia pulex,14.5918,0.105325,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592705,Daphnia pulex,16.4875,0.108308,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592707,Daphnia pulex,14.3384,0.104366,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711178,SRR7592710,Daphnia pulex,12.591,0.108846,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592730,Daphnia pulex,19.0112,0.101314,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592735,Daphnia pulex,20.8394,0.0997565,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592738,Daphnia pulex,21.9444,0.0996361,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592739,Daphnia pulex,16.5795,0.105106,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592741,Daphnia pulex,14.7664,0.104997,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592742,Daphnia pulex,19.9872,0.0998772,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592743,Daphnia pulex,14.8642,0.108374,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592746,Daphnia pulex,14.7272,0.104615,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592748,Daphnia pulex,16.8612,0.104511,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592753,Daphnia pulex,22.7842,0.0974727,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592755,Daphnia pulex,14.4076,0.10566,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592757,Daphnia pulex,22.1165,0.0973236,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592758,Daphnia pulex,18.6612,0.0998243,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592759,Daphnia pulex,19.6967,0.100185,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592761,Daphnia pulex,6.45038,0.125216,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592763,Daphnia pulex,13.2182,0.105416,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592765,Daphnia pulex,21.3155,0.100555,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592767,Daphnia pulex,15.207,0.107183,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592770,Daphnia pulex,16.1784,0.10705,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592774,Daphnia pulex,14.5438,0.104141,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592776,Daphnia pulex,15.2344,0.104373,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592777,Daphnia pulex,13.7012,0.106929,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592778,Daphnia pulex,14.624,0.103654,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592782,Daphnia pulex,14.8027,0.10564,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592785,Daphnia pulex,6.31051,0.12843,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592786,Daphnia pulex,18.0803,0.0998803,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592788,Daphnia pulex,17.5513,0.103347,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592789,Daphnia pulex,13.4018,0.10549,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592791,Daphnia pulex,9.18663,0.113477,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592792,Daphnia pulex,17.8029,0.103419,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592794,Daphnia pulex,13.9851,0.104657,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592798,Daphnia pulex,16.6514,0.104062,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592801,Daphnia pulex,16.341,0.10148,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592802,Daphnia pulex,17.3675,0.101046,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592805,Daphnia pulex,18.1139,0.103849,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592806,Daphnia pulex,19.7194,0.101934,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592808,Daphnia pulex,15.2487,0.102665,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592813,Daphnia pulex,19.8744,0.101923,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592815,Daphnia pulex,17.9452,0.104044,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592817,Daphnia pulex,14.6651,0.105722,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592819,Daphnia pulex,9.47277,0.110756,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711182,SRR7592823,Daphnia pulex,22.5251,0.0994188,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593839,Daphnia pulex,11.4755,0.109236,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593841,Daphnia pulex,12.2615,0.106413,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593842,Daphnia pulex,12.1606,0.106484,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593844,Daphnia pulex,10.266,0.112031,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593846,Daphnia pulex,12.3286,0.105649,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593848,Daphnia pulex,11.2346,0.109393,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593849,Daphnia pulex,10.5482,0.113173,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593850,Daphnia pulex,10.8329,0.111047,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593851,Daphnia pulex,10.2161,0.115233,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593854,Daphnia pulex,10.3635,0.113275,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593855,Daphnia pulex,11.0604,0.110626,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593857,Daphnia pulex,10.3857,0.112867,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593859,Daphnia pulex,12.0351,0.0991538,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593861,Daphnia pulex,11.5712,0.113938,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593863,Daphnia pulex,11.4486,0.111637,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593865,Daphnia pulex,11.509,0.111858,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593866,Daphnia pulex,11.8564,0.112303,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593869,Daphnia pulex,10.7735,0.105342,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593871,Daphnia pulex,11.2996,0.110597,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593872,Daphnia pulex,10.3343,0.115937,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593874,Daphnia pulex,10.1674,0.115525,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593875,Daphnia pulex,11.9764,0.109064,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
PRJNA482684,SAMN09711185,SRR7593876,Daphnia pulex,10.648,0.110263,96 adults,SRA,N,37.0902,-95.7129,NorthAmerica,NA
