clone,light_trt,genotype,day,hour,position,id,meani,sd,uci,lci,med,exp,active,ID
D10_49,Blue,2|2,2,8,V20,17,0.167902121,0.103849198,0.300840336,0.040884784,0.163934426,Oct27.23,1,D10_49_Blue_17
D10_49,Blue,2|2,2,9,V20,17,0.251215189,0.130453092,0.347933884,0.046769527,0.316666667,Oct27.23,1,D10_49_Blue_17
D10_49,Blue,2|2,2,10,V20,17,0.260021968,0.111345897,0.419192423,0.14292011,0.26446281,Oct27.23,1,D10_49_Blue_17
D10_49,Blue,2|2,2,11,V20,17,0.214539784,0.123344976,0.371694678,0.075789985,0.163934426,Oct27.23,1,D10_49_Blue_17
D10_49,Blue,2|2,2,12,V20,17,0.267493777,0.127703381,0.436693989,0.108271408,0.272727273,Oct27.23,1,D10_49_Blue_17
D10_49,Dark,2|2,1,1,V20,18,0.086962497,0.074149728,0.192941176,0.019008264,0.075630252,Oct27.23,0,D10_49_Dark_18
D10_49,Dark,2|2,1,2,V20,18,0.00234192,0.006196139,0.01147541,0,0,Oct27.23,0,D10_49_Dark_18
D10_49,Dark,2|2,1,3,V20,18,0.016747195,0.027850294,0.060379193,0,0,Oct27.23,0,D10_49_Dark_18
D10_49,Dark,2|2,1,4,V20,18,0.093866762,0.074065377,0.183957219,0.009917355,0.081967213,Oct27.23,0,D10_49_Dark_18
D10_49,Dark,2|2,1,5,V20,18,0.15623189,0.089177848,0.278991597,0.05442623,0.157024793,Oct27.23,1,D10_49_Dark_18
D10_49,Dark,2|2,2,6,V20,18,0.133244985,0.033604558,0.175595527,0.094214079,0.133333333,Oct27.23,1,D10_49_Dark_18
D10_49,Dark,2|2,2,7,V20,18,0.153319743,0.055135358,0.193167103,0.068711485,0.173553719,Oct27.23,1,D10_49_Dark_18
D10_49,Dark,2|2,2,8,V20,18,0.091503858,0.06077314,0.149628099,0.025210084,0.115702479,Oct27.23,0,D10_49_Dark_18
D10_49,Dark,2|2,2,9,V20,18,0.160715792,0.110217449,0.312128852,0.032773109,0.151260504,Oct27.23,1,D10_49_Dark_18
D10_49,Dark,2|2,2,10,V20,18,0.144819939,0.10595271,0.283606557,0.017647059,0.12605042,Oct27.23,1,D10_49_Dark_18
D10_49,Dark,2|2,2,11,V20,18,0.12041362,0.0907546,0.22752969,0.012396694,0.15,Oct27.23,1,D10_49_Dark_18
D10_49,Dark,2|2,2,12,V20,18,0.122421631,0.028492248,0.149628099,0.080213904,0.131147541,Oct27.23,1,D10_49_Dark_18
D10_49,White,2|2,1,1,V21,19,0.421952339,0.234892501,0.675950413,0.081415376,0.491803279,Oct27.23,1,D10_49_White_19
D10_49,White,2|2,1,2,V21,19,0.166076131,0.276122081,0.599848464,0,0.066115702,Oct27.23,1,D10_49_White_19
D10_49,White,2|2,1,3,V21,19,0.237972355,0.199521646,0.519147163,0.032401157,0.2,Oct27.23,1,D10_49_White_19
D10_49,White,2|2,1,4,V21,19,0.467718072,0.227597175,0.752240896,0.184212701,0.495798319,Oct27.23,1,D10_49_White_19
D10_49,White,2|2,1,5,V21,19,0.710388981,0.13537189,0.897073567,0.568095238,0.697478992,Oct27.23,1,D10_49_White_19
D10_49,White,2|2,2,6,V21,19,0.530150383,0.317594835,0.900826446,0.122661524,0.554621849,Oct27.23,1,D10_49_White_19
D10_49,White,2|2,2,7,V21,19,0.699153933,0.167307268,0.879335997,0.502666852,0.714285714,Oct27.23,1,D10_49_White_19
D10_49,White,2|2,2,8,V21,19,0.689098276,0.175259608,0.943408183,0.533057851,0.613445378,Oct27.23,1,D10_49_White_19
D10_49,White,2|2,2,9,V21,19,0.686339004,0.173470162,0.916470588,0.474769081,0.663865546,Oct27.23,1,D10_49_White_19
D10_49,White,2|2,2,10,V21,19,0.493433114,0.165294355,0.642857143,0.240196078,0.512396694,Oct27.23,1,D10_49_White_19
D10_49,White,2|2,2,11,V21,19,0.439297906,0.219747883,0.673235294,0.167768595,0.521008403,Oct27.23,1,D10_49_White_19
D10_49,White,2|2,2,12,V21,19,0.55781838,0.092248918,0.691200778,0.465143413,0.546218487,Oct27.23,1,D10_49_White_19
D10_49,Blue,2|2,1,1,V21,20,0.291701132,0.232907407,0.621186441,0.025210084,0.235294118,Oct27.23,1,D10_49_Blue_20
D10_49,Blue,2|2,1,2,V21,20,0.207389132,0.150785376,0.42071792,0.042857143,0.2,Oct27.23,1,D10_49_Blue_20
D10_49,Blue,2|2,1,3,V21,20,0.125666254,0.052003108,0.206101695,0.086554622,0.114754098,Oct27.23,1,D10_49_Blue_20
D10_49,Blue,2|2,1,4,V21,20,0.185730607,0.118442831,0.307358757,0.029122469,0.181818182,Oct27.23,1,D10_49_Blue_20
D10_49,Blue,2|2,1,5,V21,20,0.165413467,0.117148602,0.306275389,0.035938375,0.176470588,Oct27.23,1,D10_49_Blue_20
D10_49,Blue,2|2,2,6,V21,20,0.181380627,0.099999468,0.304411765,0.051781601,0.198347107,Oct27.23,1,D10_49_Blue_20
D10_49,Blue,2|2,2,7,V21,20,0.212819876,0.061920731,0.255213499,0.115360242,0.243697479,Oct27.23,1,D10_49_Blue_20
D10_49,Blue,2|2,2,8,V21,20,0.206195818,0.132804515,0.407058824,0.109188593,0.173553719,Oct27.23,1,D10_49_Blue_20
D10_49,Blue,2|2,2,9,V21,20,0.121496996,0.03635236,0.159663866,0.073632732,0.115702479,Oct27.23,1,D10_49_Blue_20
D10_49,Blue,2|2,2,10,V21,20,0.14325359,0.144714299,0.364168618,0.043168044,0.084033613,Oct27.23,1,D10_49_Blue_20
D10_49,Blue,2|2,2,11,V21,20,0.152549111,0.071903166,0.22752969,0.048665492,0.166666667,Oct27.23,1,D10_49_Blue_20
D10_49,Blue,2|2,2,12,V21,20,0.204608409,0.072629945,0.293606557,0.121098687,0.186440678,Oct27.23,1,D10_49_Blue_20
D10_49,Dark,2|2,1,1,V21,21,0.168454798,0.104678766,0.332001653,0.076418733,0.140495868,Oct27.23,1,D10_49_Dark_21
D10_49,Dark,2|2,1,2,V21,21,0.14540608,0.05293058,0.184411765,0.06509958,0.157024793,Oct27.23,1,D10_49_Dark_21
D10_49,Dark,2|2,1,3,V21,21,0.139228047,0.068815005,0.213438433,0.047923497,0.157024793,Oct27.23,1,D10_49_Dark_21
D10_49,Dark,2|2,1,4,V21,21,0.171245434,0.030734825,0.197983193,0.123848878,0.180327869,Oct27.23,1,D10_49_Dark_21
D10_49,Dark,2|2,1,5,V21,21,0.098729526,0.02447665,0.123529412,0.062731092,0.099173554,Oct27.23,0,D10_49_Dark_21
D10_49,Dark,2|2,2,6,V21,21,0.147394744,0.029416054,0.190356798,0.117647059,0.148760331,Oct27.23,1,D10_49_Dark_21
D10_49,Dark,2|2,2,7,V21,21,0.13918818,0.022927618,0.168529412,0.110896818,0.142857143,Oct27.23,1,D10_49_Dark_21
D10_49,Dark,2|2,2,8,V21,21,0.10652037,0.072629056,0.210296708,0.035938375,0.084033613,Oct27.23,1,D10_49_Dark_21
D10_49,Dark,2|2,2,9,V21,21,0.144932949,0.037620207,0.183057851,0.090756303,0.159663866,Oct27.23,1,D10_49_Dark_21
D10_49,Dark,2|2,2,10,V21,21,0.108272045,0.042664228,0.166865755,0.05942623,0.100840336,Oct27.23,1,D10_49_Dark_21
D10_49,Dark,2|2,2,11,V21,21,0.123620317,0.037738458,0.172961433,0.085108142,0.117647059,Oct27.23,1,D10_49_Dark_21
D10_49,Dark,2|2,2,12,V21,21,0.128742341,0.079987447,0.246218487,0.054710744,0.12605042,Oct27.23,1,D10_49_Dark_21
D10_49,White,2|2,1,1,V22,22,0.145534454,0.065318055,0.221316527,0.070871156,0.158333333,Oct27.23,1,D10_49_White_22
D10_49,White,2|2,1,2,V22,22,0.167057502,0.112721198,0.325210084,0.065289256,0.131147541,Oct27.23,1,D10_49_White_22
D10_49,White,2|2,1,3,V22,22,0.101053563,0.054907178,0.155090233,0.017355372,0.117647059,Oct27.23,1,D10_49_White_22
D10_49,White,2|2,1,4,V22,22,0.095363765,0.130161684,0.291686923,0,0.033613445,Oct27.23,0,D10_49_White_22
D10_49,White,2|2,1,5,V22,22,0.043999749,0.055667943,0.125564738,0,0.016806723,Oct27.23,0,D10_49_White_22
D10_49,White,2|2,2,6,V22,22,0.053014513,0.08005361,0.170667931,0,0,Oct27.23,0,D10_49_White_22
D10_49,White,2|2,2,7,V22,22,0.013066872,0.015093292,0.033446767,0,0.008403361,Oct27.23,0,D10_49_White_22
D10_49,White,2|2,2,8,V22,22,0.05360474,0.022151614,0.078823529,0.021559443,0.05785124,Oct27.23,0,D10_49_White_22
D10_49,White,2|2,2,9,V22,22,0.052462803,0.049471494,0.109397759,0,0.058823529,Oct27.23,0,D10_49_White_22
D10_49,White,2|2,2,10,V22,22,0.073757463,0.0401638,0.12177686,0.033034853,0.084745763,Oct27.23,0,D10_49_White_22
D10_49,White,2|2,2,11,V22,22,0.047703346,0.041583217,0.100840336,0.004958678,0.033333333,Oct27.23,0,D10_49_White_22
D10_49,White,2|2,2,12,V22,22,0.105872871,0.03106001,0.146218487,0.065969859,0.1,Oct27.23,1,D10_49_White_22
D10_49,Blue,2|2,1,1,V22,23,0.072751415,0.096259094,0.208823529,0,0,Oct27.23,0,D10_49_Blue_23
D10_49,Blue,2|2,1,2,V22,23,0.157701824,0.131411628,0.305205811,0,0.180327869,Oct27.23,1,D10_49_Blue_23
D10_49,Blue,2|2,1,3,V22,23,0.171030415,0.112222898,0.277145612,0.007563025,0.214876033,Oct27.23,1,D10_49_Blue_23
D10_49,Blue,2|2,1,4,V22,23,0.129114789,0.113733344,0.282449373,0,0.116666667,Oct27.23,1,D10_49_Blue_23
D10_49,Blue,2|2,1,5,V22,23,0.114370542,0.114341719,0.246900826,0,0.12605042,Oct27.23,1,D10_49_Blue_23
D10_49,Blue,2|2,2,6,V22,23,0.196747115,0.140708492,0.394338843,0.027731092,0.18487395,Oct27.23,1,D10_49_Blue_23
D10_49,Blue,2|2,2,7,V22,23,0.072649619,0.079286669,0.181485053,0,0.076271186,Oct27.23,0,D10_49_Blue_23
D10_49,Blue,2|2,2,8,V22,23,0.153389124,0.156769881,0.396818182,0.01512605,0.115702479,Oct27.23,1,D10_49_Blue_23
D10_49,Blue,2|2,2,9,V22,23,0.198804811,0.317295642,0.68600551,0,0.016806723,Oct27.23,1,D10_49_Blue_23
D10_49,Blue,2|2,2,10,V22,23,0.090858846,0.0969514,0.240923098,0.007438017,0.050420168,Oct27.23,0,D10_49_Blue_23
D10_49,Blue,2|2,2,11,V22,23,0.145430446,0.062491707,0.219705882,0.059636314,0.165289256,Oct27.23,1,D10_49_Blue_23
D10_49,Blue,2|2,2,12,V22,23,0.162619625,0.091716272,0.248770492,0.032231405,0.151260504,Oct27.23,1,D10_49_Blue_23
D10_49,Dark,2|2,1,1,V22,24,0.134544505,0.040400417,0.190420168,0.090082645,0.117647059,Oct27.23,1,D10_49_Dark_24
D10_49,Dark,2|2,1,2,V22,24,0.121222127,0.031641314,0.159754098,0.079054101,0.123966942,Oct27.23,1,D10_49_Dark_24
D10_49,Dark,2|2,1,3,V22,24,0.116497955,0.018922832,0.141947357,0.094214079,0.116666667,Oct27.23,1,D10_49_Dark_24
D10_49,Dark,2|2,1,4,V22,24,0.110516373,0.023075843,0.129618405,0.074331551,0.117647059,Oct27.23,1,D10_49_Dark_24
D10_49,Dark,2|2,1,5,V22,24,0.127341954,0.035818231,0.173529412,0.086096257,0.115702479,Oct27.23,1,D10_49_Dark_24
D10_49,Dark,2|2,2,6,V22,24,0.103489801,0.040380296,0.156038614,0.052073288,0.107438017,Oct27.23,1,D10_49_Dark_24
D10_49,Dark,2|2,2,7,V22,24,0.09522648,0.032062522,0.144537815,0.065766635,0.083333333,Oct27.23,0,D10_49_Dark_24
D10_49,Dark,2|2,2,8,V22,24,0.101089651,0.016387523,0.117352941,0.07753134,0.107438017,Oct27.23,1,D10_49_Dark_24
D10_49,Dark,2|2,2,9,V22,24,0.085701843,0.016268489,0.106470588,0.066115702,0.084033613,Oct27.23,0,D10_49_Dark_24
D10_49,Dark,2|2,2,10,V22,24,0.102290305,0.03616029,0.144468366,0.054672131,0.100840336,Oct27.23,1,D10_49_Dark_24
D10_49,Dark,2|2,2,11,V22,24,0.096228856,0.036263435,0.122946038,0.041272903,0.107438017,Oct27.23,0,D10_49_Dark_24
D10_49,Dark,2|2,2,12,V22,24,0.095128085,0.027083519,0.127856101,0.05731405,0.098360656,Oct27.23,0,D10_49_Dark_24
D8_222,White,1|2,1,1,V11,1,0,0,0,0,0,Nov2.23,0,D8_222_White_1
D8_222,White,1|2,1,2,V11,1,0.660399534,0.058099626,0.74171123,0.607641011,0.647058824,Nov2.23,1,D8_222_White_1
D8_222,White,1|2,1,3,V11,1,0.111522495,0.083009088,0.2264637,0.012605042,0.107438017,Nov2.23,1,D8_222_White_1
D8_222,White,1|2,1,4,V11,1,0.400589655,0.173009545,0.636878358,0.212396694,0.383333333,Nov2.23,1,D8_222_White_1
D8_222,White,1|2,2,6,V11,1,0.542901613,0.125684889,0.698292914,0.396904762,0.56302521,Nov2.23,1,D8_222_White_1
D8_222,White,1|2,2,7,V11,1,0.246498518,0.097558667,0.378991597,0.149180328,0.239669421,Nov2.23,1,D8_222_White_1
D8_222,White,1|2,2,8,V11,1,0.119221277,0.080548643,0.230092368,0.035938375,0.082644628,Nov2.23,1,D8_222_White_1
D8_222,White,1|2,2,9,V11,1,0.445602755,0.126105925,0.569490358,0.258975065,0.466666667,Nov2.23,1,D8_222_White_1
D8_222,White,1|2,2,10,V11,1,0,0,0,0,0,Nov2.23,0,D8_222_White_1
D8_222,White,1|2,2,11,V11,1,0.541251248,0.090416473,0.677255365,0.44876086,0.524590164,Nov2.23,1,D8_222_White_1
D8_222,White,1|2,2,12,V11,1,0.064174696,0.068221704,0.168756027,0.005042017,0.033333333,Nov2.23,0,D8_222_White_1
D8_222,Blue,1|2,1,1,V11,2,0.142887056,0.07339936,0.238065143,0.04795082,0.142857143,Nov2.23,1,D8_222_Blue_2
D8_222,Blue,1|2,1,2,V11,2,0.535095027,0.225874939,0.752552261,0.215110193,0.621848739,Nov2.23,1,D8_222_Blue_2
D8_222,Blue,1|2,1,3,V11,2,0.156916957,0.133560389,0.346044864,0.026420765,0.134453782,Nov2.23,1,D8_222_Blue_2
D8_222,Blue,1|2,1,4,V11,2,0.237227778,0.085523555,0.337677821,0.136190476,0.243697479,Nov2.23,1,D8_222_Blue_2
D8_222,Blue,1|2,2,6,V11,2,0.272116683,0.120474316,0.439641642,0.143753501,0.277310924,Nov2.23,1,D8_222_Blue_2
D8_222,Blue,1|2,2,7,V11,2,0.227310992,0.064415105,0.304423918,0.142239044,0.233333333,Nov2.23,1,D8_222_Blue_2
D8_222,Blue,1|2,2,8,V11,2,0.177283931,0.065177079,0.258567493,0.095192175,0.165289256,Nov2.23,1,D8_222_Blue_2
D8_222,Blue,1|2,2,9,V11,2,0.548508912,0.058990838,0.632058824,0.493022626,0.537815126,Nov2.23,1,D8_222_Blue_2
D8_222,Blue,1|2,2,10,V11,2,0.088297633,0.072666884,0.197044818,0.014876033,0.066115702,Nov2.23,0,D8_222_Blue_2
D8_222,Blue,1|2,2,11,V11,2,0.322812344,0.122332593,0.477225308,0.157656782,0.336134454,Nov2.23,1,D8_222_Blue_2
D8_222,Blue,1|2,2,12,V11,2,0.217112823,0.126289095,0.362548209,0.061344538,0.268907563,Nov2.23,1,D8_222_Blue_2
D8_222,Dark,1|2,1,1,V11,3,0.11677691,0.086035764,0.231939718,0.014876033,0.098360656,Nov2.23,1,D8_222_Dark_3
D8_222,Dark,1|2,1,2,V11,3,0.140113956,0.077083939,0.225917897,0.037523439,0.133333333,Nov2.23,1,D8_222_Dark_3
D8_222,Dark,1|2,1,3,V11,3,0.169868817,0.052107931,0.242719383,0.11614001,0.15,Nov2.23,1,D8_222_Dark_3
D8_222,Dark,1|2,1,4,V11,3,0.297543838,0.114033961,0.450840336,0.157365095,0.280991736,Nov2.23,1,D8_222_Dark_3
D8_222,Dark,1|2,2,6,V11,3,0.236615044,0.104953263,0.398193277,0.144537815,0.196721311,Nov2.23,1,D8_222_Dark_3
D8_222,Dark,1|2,2,7,V11,3,0.495928871,0.107981629,0.609611779,0.352759104,0.491803279,Nov2.23,1,D8_222_Dark_3
D8_222,Dark,1|2,2,8,V11,3,0.157999341,0.065113309,0.231404959,0.0756027,0.159663866,Nov2.23,1,D8_222_Dark_3
D8_222,Dark,1|2,2,9,V11,3,0.296950163,0.180311194,0.556448087,0.124501702,0.297520661,Nov2.23,1,D8_222_Dark_3
D8_222,Dark,1|2,2,10,V11,3,0.155248497,0.132113119,0.321568627,0.007438017,0.100840336,Nov2.23,1,D8_222_Dark_3
D8_222,Dark,1|2,2,11,V11,3,0.119828603,0.114501492,0.291142031,0.019202722,0.074380165,Nov2.23,1,D8_222_Dark_3
D8_222,Dark,1|2,2,12,V11,3,0.190473306,0.08245154,0.295798319,0.087002801,0.190082645,Nov2.23,1,D8_222_Dark_3
D8_222,White,1|2,1,1,V12,4,0.141255744,0.094342364,0.244141954,0.012605042,0.142857143,Nov2.23,1,D8_222_White_4
D8_222,White,1|2,1,2,V12,4,0.229790992,0.049407071,0.291764706,0.168933749,0.218487395,Nov2.23,1,D8_222_White_4
D8_222,White,1|2,1,3,V12,4,0.208456085,0.091829536,0.309556219,0.081533668,0.233333333,Nov2.23,1,D8_222_White_4
D8_222,White,1|2,1,4,V12,4,0.432874765,0.068779248,0.515588235,0.339134662,0.445378151,Nov2.23,1,D8_222_White_4
D8_222,White,1|2,2,6,V12,4,0.200644441,0.091856882,0.308750608,0.091596639,0.229508197,Nov2.23,1,D8_222_White_4
D8_222,White,1|2,2,7,V12,4,0.355045443,0.127031681,0.472414751,0.172647059,0.404958678,Nov2.23,1,D8_222_White_4
D8_222,White,1|2,2,8,V12,4,0.107467781,0.113966966,0.235835822,0,0.075630252,Nov2.23,1,D8_222_White_4
D8_222,White,1|2,2,9,V12,4,0.133461964,0.085763849,0.248371415,0.04295082,0.092436975,Nov2.23,1,D8_222_White_4
D8_222,White,1|2,2,10,V12,4,0.206396676,0.118695388,0.345378151,0.044628099,0.201680672,Nov2.23,1,D8_222_White_4
D8_222,White,1|2,2,11,V12,4,0.175062216,0.113100317,0.330588235,0.042237223,0.173553719,Nov2.23,1,D8_222_White_4
D8_222,White,1|2,2,12,V12,4,0.157901261,0.067555488,0.258684631,0.099416626,0.15,Nov2.23,1,D8_222_White_4
D8_222,Blue,1|2,1,1,V12,5,0.098197686,0.075653889,0.201246444,0.010084034,0.100840336,Nov2.23,0,D8_222_Blue_5
D8_222,Blue,1|2,1,2,V12,5,0.371685942,0.065743908,0.46302521,0.305798319,0.344262295,Nov2.23,1,D8_222_Blue_5
D8_222,Blue,1|2,1,3,V12,5,0.171164756,0.073377934,0.264117647,0.080672269,0.165289256,Nov2.23,1,D8_222_Blue_5
D8_222,Blue,1|2,1,4,V12,5,0.12100858,0.101214521,0.273494972,0.017647059,0.100840336,Nov2.23,1,D8_222_Blue_5
D8_222,Blue,1|2,2,6,V12,5,0.131380448,0.139382666,0.337305414,0.002479339,0.109243697,Nov2.23,1,D8_222_Blue_5
D8_222,Blue,1|2,2,7,V12,5,0.172505797,0.103364936,0.300388916,0.036876751,0.190082645,Nov2.23,1,D8_222_Blue_5
D8_222,Blue,1|2,2,8,V12,5,0.21498012,0.175357029,0.4742251,0.048126722,0.168067227,Nov2.23,1,D8_222_Blue_5
D8_222,Blue,1|2,2,9,V12,5,0.238767023,0.110295739,0.394836066,0.114049587,0.235294118,Nov2.23,1,D8_222_Blue_5
D8_222,Blue,1|2,2,10,V12,5,0.08314296,0.032884866,0.126349052,0.044537815,0.082644628,Nov2.23,0,D8_222_Blue_5
D8_222,Blue,1|2,2,11,V12,5,0.456959315,0.136681077,0.632114846,0.321890068,0.512396694,Nov2.23,1,D8_222_Blue_5
D8_222,Blue,1|2,2,12,V12,5,0.162022702,0.079943011,0.258046218,0.059884282,0.148760331,Nov2.23,1,D8_222_Blue_5
D8_222,Dark,1|2,1,1,V12,6,0.068716057,0.063112953,0.166942149,0.024369748,0.049180328,Nov2.23,0,D8_222_Dark_6
D8_222,Dark,1|2,1,2,V12,6,0.181260769,0.096246508,0.295430238,0.050420168,0.183333333,Nov2.23,1,D8_222_Dark_6
D8_222,Dark,1|2,1,3,V12,6,0.360375937,0.092339668,0.454316272,0.243849015,0.344537815,Nov2.23,1,D8_222_Dark_6
D8_222,Dark,1|2,1,4,V12,6,0.148475862,0.086231298,0.262809917,0.041918768,0.159663866,Nov2.23,1,D8_222_Dark_6
D8_222,Dark,1|2,2,6,V12,6,0.175237698,0.097941481,0.268235294,0.027731092,0.20661157,Nov2.23,1,D8_222_Dark_6
D8_222,Dark,1|2,2,7,V12,6,0.096210816,0.03949986,0.131906246,0.038939394,0.092436975,Nov2.23,0,D8_222_Dark_6
D8_222,Dark,1|2,2,8,V12,6,0.033295467,0.031430885,0.075498298,0,0.024793388,Nov2.23,0,D8_222_Dark_6
D8_222,Dark,1|2,2,9,V12,6,0.454779619,0.184095304,0.622015987,0.191764706,0.546218487,Nov2.23,1,D8_222_Dark_6
D8_222,Dark,1|2,2,10,V12,6,0.110618695,0.074176534,0.185604078,0.004958678,0.142857143,Nov2.23,1,D8_222_Dark_6
D8_222,Dark,1|2,2,11,V12,6,0.146507984,0.087701904,0.253608815,0.024590164,0.151260504,Nov2.23,1,D8_222_Dark_6
D8_222,Dark,1|2,2,12,V12,6,0.204459365,0.130049804,0.344606695,0.0175,0.243697479,Nov2.23,1,D8_222_Dark_6
D8_222,White,1|2,1,1,V13,7,0.151292361,0.084902557,0.282401556,0.091367456,0.133333333,Nov2.23,1,D8_222_White_7
D8_222,White,1|2,1,2,V13,7,0.248647203,0.181066942,0.513445378,0.059219618,0.25,Nov2.23,1,D8_222_White_7
D8_222,White,1|2,1,3,V13,7,0.067302683,0.073037643,0.178932394,0,0.050420168,Nov2.23,0,D8_222_White_7
D8_222,White,1|2,1,4,V13,7,0.18260683,0.087929539,0.278991597,0.05795082,0.181818182,Nov2.23,1,D8_222_White_7
D8_222,White,1|2,2,6,V13,7,0.027295836,0.036017042,0.080066125,0,0.016666667,Nov2.23,0,D8_222_White_7
D8_222,White,1|2,2,7,V13,7,0.361148811,0.120833326,0.528819397,0.225300368,0.338842975,Nov2.23,1,D8_222_White_7
D8_222,White,1|2,2,8,V13,7,0.112521109,0.103766687,0.23946281,0.007563025,0.058823529,Nov2.23,1,D8_222_White_7
D8_222,White,1|2,2,9,V13,7,0.175394943,0.144910002,0.389691877,0.033789459,0.151260504,Nov2.23,1,D8_222_White_7
D8_222,White,1|2,2,10,V13,7,0.293156043,0.081599769,0.413047013,0.214285714,0.285714286,Nov2.23,1,D8_222_White_7
D8_222,White,1|2,2,11,V13,7,0.168429068,0.070165197,0.260437158,0.08487395,0.173553719,Nov2.23,1,D8_222_White_7
D8_222,White,1|2,2,12,V13,7,0.065276293,0.067205813,0.145226615,0,0.058823529,Nov2.23,0,D8_222_White_7
D8_222,Blue,1|2,1,1,V13,8,0.116435831,0.091025001,0.244628099,0.012605042,0.092436975,Nov2.23,1,D8_222_Blue_8
D8_222,Blue,1|2,1,2,V13,8,0.203088329,0.115309834,0.348257336,0.053281478,0.2,Nov2.23,1,D8_222_Blue_8
D8_222,Blue,1|2,1,3,V13,8,0.009544314,0.012276872,0.028488089,0,0.008264463,Nov2.23,0,D8_222_Blue_8
D8_222,Blue,1|2,1,4,V13,8,0.388886689,0.15493235,0.59731405,0.219768563,0.378151261,Nov2.23,1,D8_222_Blue_8
D8_222,Blue,1|2,2,6,V13,8,0.15185061,0.080050508,0.245590028,0.039495798,0.175,Nov2.23,1,D8_222_Blue_8
D8_222,Blue,1|2,2,7,V13,8,0.143596672,0.057416506,0.225917897,0.093636364,0.117647059,Nov2.23,1,D8_222_Blue_8
D8_222,Blue,1|2,2,8,V13,8,0.054374222,0.069615786,0.161523626,0,0.041322314,Nov2.23,0,D8_222_Blue_8
D8_222,Blue,1|2,2,9,V13,8,0.108250879,0.066291487,0.206212121,0.049302263,0.084033613,Nov2.23,1,D8_222_Blue_8
D8_222,Blue,1|2,2,10,V13,8,0.078655098,0.060045201,0.146989374,0.007563025,0.084033613,Nov2.23,0,D8_222_Blue_8
D8_222,Blue,1|2,2,11,V13,8,0.16679939,0.087629555,0.260754219,0.051781601,0.142857143,Nov2.23,1,D8_222_Blue_8
D8_222,Blue,1|2,2,12,V13,8,0.030536805,0.029476246,0.056219865,0.003278689,0.032786885,Nov2.23,0,D8_222_Blue_8
D8_222,Dark,1|2,1,1,V13,9,0.425140756,0.137062119,0.57856349,0.230112045,0.445378151,Nov2.23,1,D8_222_Dark_9
D8_222,Dark,1|2,1,2,V13,9,0.542549818,0.103484343,0.666386555,0.402377049,0.537190083,Nov2.23,1,D8_222_Dark_9
D8_222,Dark,1|2,1,3,V13,9,0.700551723,0.095749059,0.799269872,0.55785124,0.722689076,Nov2.23,1,D8_222_Dark_9
D8_222,Dark,1|2,1,4,V13,9,0.423039672,0.149892893,0.631092437,0.262131148,0.378151261,Nov2.23,1,D8_222_Dark_9
D8_222,Dark,1|2,2,6,V13,9,0.639836848,0.176682379,0.817265088,0.423697479,0.722689076,Nov2.23,1,D8_222_Dark_9
D8_222,Dark,1|2,2,7,V13,9,0.325272046,0.120471583,0.451835795,0.151316527,0.355371901,Nov2.23,1,D8_222_Dark_9
D8_222,Dark,1|2,2,8,V13,9,0.270299855,0.129442761,0.461570248,0.132352941,0.25210084,Nov2.23,1,D8_222_Dark_9
D8_222,Dark,1|2,2,9,V13,9,0.637805373,0.162374998,0.776477533,0.385810718,0.666666667,Nov2.23,1,D8_222_Dark_9
D8_222,Dark,1|2,2,10,V13,9,0.262001489,0.118002935,0.405785124,0.129565826,0.210084034,Nov2.23,1,D8_222_Dark_9
D8_222,Dark,1|2,2,11,V13,9,0.426224567,0.107784298,0.561344538,0.298443312,0.383333333,Nov2.23,1,D8_222_Dark_9
D8_222,Dark,1|2,2,12,V13,9,0.474496678,0.063544958,0.572289742,0.418235294,0.459016393,Nov2.23,1,D8_222_Dark_9
D8_222,White,1|2,1,1,V14,10,0.404107672,0.080098297,0.504477201,0.305798319,0.396694215,Nov2.23,1,D8_222_White_10
D8_222,White,1|2,1,2,V14,10,0.275960611,0.101575198,0.395467695,0.139421488,0.280991736,Nov2.23,1,D8_222_White_10
D8_222,White,1|2,1,3,V14,10,0.572141668,0.097561982,0.705812221,0.465639445,0.566666667,Nov2.23,1,D8_222_White_10
D8_222,White,1|2,1,4,V14,10,0.19781115,0.092891332,0.315294118,0.087129115,0.176470588,Nov2.23,1,D8_222_White_10
D8_222,White,1|2,2,6,V14,10,0.230774187,0.056700434,0.303361345,0.158052073,0.223140496,Nov2.23,1,D8_222_White_10
D8_222,White,1|2,2,7,V14,10,0.587336766,0.074355507,0.668273867,0.489593838,0.619834711,Nov2.23,1,D8_222_White_10
D8_222,White,1|2,2,8,V14,10,0.245336747,0.141336634,0.468838114,0.134660422,0.190082645,Nov2.23,1,D8_222_White_10
D8_222,White,1|2,2,9,V14,10,0.406862352,0.119760976,0.544117647,0.245176748,0.445378151,Nov2.23,1,D8_222_White_10
D8_222,White,1|2,2,10,V14,10,0.432324058,0.064436716,0.531486248,0.374789916,0.41322314,Nov2.23,1,D8_222_White_10
D8_222,White,1|2,2,11,V14,10,0.210209715,0.064516426,0.298032787,0.136266407,0.20661157,Nov2.23,1,D8_222_White_10
D8_222,White,1|2,2,12,V14,10,0.574019947,0.084137677,0.691058122,0.474057991,0.571428571,Nov2.23,1,D8_222_White_10
